mbs;postupak;datum_stecaja
81080419;1;
81080427;1;
81080435;1;
81080443;1;
81080451;1;
81080460;1;
81080478;1;
81080486;1;
81080494;1;
81080509;1;
81080517;1;
81080525;1;
81080533;1;
81080541;1;
81080550;1;
81080568;1;
81080576;1;
81080584;1;
81080592;1;
81080605;1;
81080613;1;
81080621;1;
81080630;1;
81080648;1;
81080664;1;
81080672;1;
81080689;1;
81080697;1;
81080701;1;
81080710;1;
81080728;1;
81080736;1;
81080744;1;
81080752;1;
81080769;1;
81080785;1;
81080793;1;
81080808;1;
81080816;1;
81080824;1;
81080832;1;
81080849;1;
81080857;1;
81080865;1;
81080873;1;
81080881;1;
81080890;1;
81080904;1;
81080929;1;
81080937;1;
81080945;1;
81080953;1;
81080970;3;
81080988;1;
81080996;1;
81081000;3;
81081018;1;
81081026;1;
81081034;1;
81081042;1;
81081059;1;
81081067;1;
81081075;1;
81081083;1;
81081091;1;
81081106;1;
81081122;1;
81081139;1;
81081147;1;
81081155;1;
81081163;1;
81081180;1;
81081198;2;2019-10-23T22:00:00Z
81081219;2;2020-01-30T23:00:00Z
81081227;1;
81081235;1;
81081243;1;
81081251;1;
81081260;1;
81081278;1;
81081309;1;
81081317;1;
81081325;1;
81081333;1;
81081341;1;
81081350;1;
81081368;1;
81081376;6;
81081384;1;
81081392;1;
81081405;1;
81081413;1;
81081421;1;
81081430;1;
81081456;1;
81081464;1;
81081472;1;
81081489;1;
81081497;1;
81081501;1;
81081510;1;
81081528;1;
81081536;1;
81081544;1;
81081552;1;
81081569;3;
81081577;1;
81081585;1;
81081593;1;
81081616;1;
81081624;1;
81081632;1;
81081649;1;
81081657;1;
81081665;1;
81081673;1;
81081681;1;
81081690;1;
81081704;1;
81081712;1;
81081729;3;
81081737;1;
81081745;1;
81081761;1;
81081770;1;
81081796;1;
81081807;1;
81081815;1;
81081823;1;
81081831;1;
81081840;1;
81081858;1;
81081866;1;
81081874;1;
81081899;1;
81081903;1;
81081911;1;
81081946;1;
81081954;1;
81081962;1;
81081979;1;
81081987;1;
81081995;1;
81082002;1;
81082019;1;
81082027;1;
81082043;1;
81082051;1;
81082078;1;
81082086;1;
81082094;1;
81082109;1;
81082117;1;
81082125;1;
81082133;1;
81082141;1;
81082150;1;
81082168;1;
81082184;1;
81082192;1;
81082205;1;
81082213;1;
81082230;1;
81082248;1;
81082256;1;
81082264;1;
81082272;1;
81082289;1;
81082297;1;
81082301;1;
81082310;1;
81082328;1;
81082336;1;
81082344;3;
81082352;1;
81082369;1;
81082385;1;
81082393;1;
81082408;1;
81082416;1;
81082424;1;
81082432;1;
81082449;1;
81082457;1;
81082465;1;
81082473;1;
81082481;1;
81082512;1;
81082529;1;
81082537;1;
81082545;1;
81082553;1;
81082561;1;
81082570;1;
81082588;2;2020-03-16T23:00:00Z
81082596;1;
81082607;1;
81082615;1;
81082623;1;
81082631;1;
81082658;1;
81082666;1;
81082674;1;
81082682;1;
81082699;2;2020-02-25T23:00:00Z
81082703;1;
81082711;1;
81082720;1;
81082738;1;
81082746;1;
81082762;1;
81082779;1;
81082787;1;
81082795;2;2020-01-16T23:00:00Z
81082800;1;
81082818;1;
81082826;1;
81082834;1;
81082842;1;
81082859;3;
81082867;2;2019-12-18T23:00:00Z
81082875;1;
81082883;2;2020-01-27T23:00:00Z
81082891;1;
81082906;1;
81082914;1;
81082922;1;
81082939;1;
81082947;1;
81082955;1;
81082971;1;
81082980;1;
81082998;1;
81083005;1;
81083013;1;
81083021;1;
81083030;1;
81083048;1;
81083056;1;
81083064;1;
81083072;3;
81083089;1;
81083097;1;
81083101;1;
81083110;1;
81083128;1;
81083136;1;
81083144;1;
81083152;1;
81083169;1;
81083177;1;
81083193;1;
81083208;1;
81083216;1;
81083224;1;
81083232;1;
81083249;1;
81083257;1;
81083265;1;
81083273;2;2020-02-03T23:00:00Z
81083281;1;
81083290;1;
81083304;1;
81083312;1;
81083329;1;
81083337;1;
81083345;1;
81083353;2;2019-11-03T23:00:00Z
81083361;1;
81083370;1;
81083388;1;
81083396;1;
81083407;1;
81083423;1;
81083431;1;
81083440;1;
81083458;1;
81083466;1;
81083474;1;
81083482;1;
81083499;1;
81083503;1;
81083511;1;
81083520;1;
81083538;1;
81083546;1;
81083554;1;
81083562;1;
81083579;1;
81083587;1;
81083595;1;
81083600;1;
81083618;1;
81083626;1;
81083634;3;
81083642;1;
81083659;1;
81083667;1;
81083675;1;
81083691;1;
81083706;1;
81083714;1;
81083722;1;
81083747;1;
81083755;1;
81083763;1;
81083771;1;
81083780;1;
81083798;1;
81083802;1;
81083819;1;
81083827;1;
81083835;1;
81083843;1;
81083851;1;
81083860;1;
81083878;1;
81083886;1;
81083894;1;
81083909;1;
81083917;1;
81083925;1;
81083933;1;
81083941;1;
81083950;2;2020-01-19T23:00:00Z
81083976;1;
81083984;1;
81083992;1;
81084008;1;
81084016;1;
81084032;1;
81084049;1;
81084057;1;
81084065;1;
81084073;1;
81084081;1;
81084090;1;
81084104;1;
81084129;1;
81084137;1;
81084145;1;
81084153;1;
81084161;1;
81084170;1;
81084188;1;
81084196;1;
81084207;1;
81084215;1;
81084223;1;
81084231;1;
81084240;1;
81084266;1;
81084274;1;
81084282;1;
81084299;1;
81084303;1;
81084311;2;2019-02-07T23:00:00Z
81084320;1;
81084338;3;
81084346;1;
81084354;1;
81084362;1;
81084379;1;
81084395;1;
81084400;1;
81084418;2;2020-02-27T23:00:00Z
81084426;1;
81084434;1;
81084442;1;
81084459;3;
81084467;1;
81084475;1;
81084483;1;
81084491;1;
81084506;1;
81084514;1;
81084539;1;
81084547;1;
81084555;1;
81084563;1;
81084571;2;2019-02-05T23:00:00Z
81084580;1;
81084598;1;
81084602;1;
81084619;1;
81084627;1;
81084635;1;
81084643;1;
81084660;1;
81084678;1;
81084686;1;
81084694;1;
81084709;1;
81084717;1;
81084725;1;
81084733;1;
81084741;1;
81084750;1;
81084768;1;
81084776;1;
81084784;1;
81084792;1;
81084805;1;
81084813;1;
81084821;1;
81084830;1;
81084848;1;
81084856;1;
81084864;1;
81084872;1;
81084889;1;
81084897;1;
81084901;1;
81084910;1;
81084928;1;
81084936;1;
81084944;1;
81084952;1;
81084969;1;
81084985;1;
81084993;1;
81085003;1;
81085011;1;
81085020;1;
81085046;1;
81085054;1;
81085062;1;
81085079;2;2020-02-04T23:00:00Z
81085087;1;
81085100;1;
81085118;1;
81085126;1;
81085142;1;
81085159;1;
81085167;1;
81085175;1;
81085183;1;
81085191;1;
81085206;1;
81085222;1;
81085239;1;
81085247;1;
81085255;1;
81085263;1;
81085271;1;
81085280;1;
81085298;6;
81085302;1;
81085319;1;
81085327;1;
81085335;1;
81085343;1;
81085351;1;
81085360;1;
81085378;1;
81085386;1;
81085394;1;
81085409;1;
81085417;1;
81085425;1;
81085433;1;
81085441;1;
81085450;1;
81085468;1;
81085476;1;
81085484;1;
81085492;1;
81085505;1;
81085513;1;
81085521;1;
81085530;1;
81085548;1;
81085556;1;
81085572;1;
81085589;1;
81085597;1;
81085601;2;2020-01-13T23:00:00Z
81085610;1;
81085628;1;
81085636;2;2019-12-23T23:00:00Z
81085652;2;2020-01-19T23:00:00Z
81085669;1;
81085685;1;
81085693;1;
81085716;1;
81085732;1;
81085749;1;
81085757;1;
81085765;1;
81085773;1;
81085781;2;2019-11-20T23:00:00Z
81085790;1;
81085804;1;
81085829;3;
81085837;1;
81085845;1;
81085853;1;
81085861;1;
81085870;1;
81085888;1;
81085896;1;
81085907;1;
81085923;1;
81085940;1;
81085958;1;
81085966;1;
81085974;1;
81085982;1;
81085999;1;
81086006;1;
81086014;1;
81086022;1;
81086039;1;
81086047;1;
81086071;1;
81086098;1;
81086102;1;
81086119;1;
81086127;1;
81086135;1;
81086143;1;
81086151;3;
81086160;1;
81086178;1;
81086186;1;
81086194;1;
81086209;1;
81086217;1;
81086225;1;
81086233;1;
81086241;1;
81086250;1;
81086268;1;
81086276;1;
81086284;1;
81086292;1;
81086305;1;
81086313;1;
81086321;1;
81086330;1;
81086348;1;
81086356;1;
81086364;1;
81086372;1;
81086389;1;
81086397;1;
81086401;1;
81086428;1;
81086436;1;
81086444;1;
81086452;1;
81086469;1;
81086477;1;
81086485;1;
81086493;1;
81086508;1;
81086516;1;
81086524;1;
81086532;1;
81086549;1;
81086557;1;
81086565;1;
81086573;1;
81086581;1;
81086590;1;
81086604;1;
81086612;1;
81086629;3;
81086637;1;
81086653;1;
81086661;1;
81086670;1;
81086688;1;
81086696;1;
81086707;1;
81086715;1;
81086723;1;
81086731;1;
81086740;1;
81086758;1;
81086766;1;
81086774;1;
81086782;1;
81086799;2;2019-12-09T23:00:00Z
81086803;1;
81086811;1;
81086820;1;
81086838;1;
81086846;1;
81086862;1;
81086879;1;
81086887;1;
81086895;1;
81086900;1;
81086918;1;
81086926;1;
81086934;1;
81086942;1;
81086959;1;
81086967;1;
81086975;1;
81086983;1;
81087009;1;
81087025;1;
81087033;1;
81087041;1;
81087068;1;
81087076;1;
81087084;1;
81087092;1;
81087105;1;
81087113;1;
81087121;1;
81087130;1;
81087148;1;
81087156;1;
81087164;1;
81087172;1;
81087189;1;
81087197;1;
81087210;1;
81087228;1;
81087236;1;
81087244;1;
81087252;1;
81087269;1;
81087277;1;
81087285;1;
81087293;1;
81087308;1;
81087316;1;
81087324;1;
81087332;1;
81087349;1;
81087357;1;
81087373;1;
81087381;1;
81087390;1;
81087412;1;
81087437;1;
81087445;1;
81087453;1;
81087461;1;
81087470;1;
81087488;1;
81087496;1;
81087507;1;
81087515;1;
81087523;1;
81087531;1;
81087540;1;
81087558;1;
81087566;1;
81087574;1;
81087582;1;
81087599;1;
81087603;1;
81087611;1;
81087620;1;
81087638;1;
81087646;1;
81087654;1;
81087679;1;
81087687;1;
81087695;1;
81087700;1;
81087718;2;2019-11-07T23:00:00Z
81087726;1;
81087734;1;
81087742;1;
81087759;1;
81087775;1;
81087783;1;
81087791;1;
81087806;1;
81087814;1;
81087822;1;
81087839;3;
81087847;1;
81087855;1;
81087863;1;
81087880;2;2020-03-17T23:00:00Z
81087898;1;
81087902;2;2020-01-28T23:00:00Z
81087919;1;
81087927;1;
81087935;1;
81087943;1;
81087951;1;
81087960;1;
81087978;1;
81087986;1;
81088001;1;
81088010;1;
81088036;1;
81088044;1;
81088052;1;
81088069;1;
81088077;1;
81088085;1;
81088093;1;
81088108;1;
81088116;1;
81088149;1;
81088157;2;2020-02-25T23:00:00Z
81088165;1;
81088181;1;
81088190;2;2020-01-01T23:00:00Z
81088204;1;
81088212;1;
81088229;1;
81088237;1;
81088245;1;
81088253;1;
81088261;1;
81088270;1;
81088288;1;
81088296;1;
81088307;1;
81088315;1;
81088323;1;
81088331;1;
81088340;3;
81088366;1;
81088374;1;
81088382;1;
81088399;1;
81088403;1;
81088411;1;
81088420;1;
81088438;1;
81088446;1;
81088454;1;
81088462;1;
81088479;1;
81088487;1;
81088495;1;
81088500;1;
81088518;1;
81088567;1;
81088575;1;
81088583;3;
81088591;1;
81088606;1;
81088614;1;
81088622;1;
81088639;1;
81088647;1;
81088655;1;
81088663;1;
81088671;1;
81088680;1;
81088698;2;2019-09-15T22:00:00Z
81088702;1;
81088719;1;
81088727;1;
81088743;1;
81088751;1;
81088760;1;
81088778;1;
81088786;1;
81088794;1;
81088817;1;
81088825;1;
81088833;1;
81088841;1;
81088850;1;
81088868;1;
81088876;1;
81088884;7;
81088892;1;
81088905;1;
81088913;1;
81088921;1;
81088930;2;2020-01-26T23:00:00Z
81088948;1;
81088956;1;
81088964;1;
81088972;1;
81088989;1;
81088997;1;
81089012;1;
81089029;1;
81089037;1;
81089045;1;
81089061;1;
81089070;1;
81089088;1;
81089096;1;
81089107;1;
81089115;1;
81089131;1;
81089140;1;
81089158;1;
81089166;1;
81089174;1;
81089182;1;
81089199;2;2019-12-29T23:00:00Z
81089211;1;
81089220;1;
81089238;1;
81089246;1;
81089254;1;
81089279;1;
81089287;1;
81089300;1;
81089318;1;
81089326;1;
81089334;1;
81089342;1;
81089359;1;
81089367;1;
81089383;1;
81089391;1;
81089406;1;
81089414;1;
81089422;1;
81089439;1;
81089447;1;
81089455;1;
81089463;1;
81089480;1;
81089498;1;
81089519;1;
81089527;1;
81089535;1;
81089543;1;
81089551;1;
81089560;1;
81089578;1;
81089594;1;
81089617;1;
81089633;1;
81089641;1;
81089650;1;
81089668;1;
81089676;1;
81089684;1;
81089692;1;
81089705;1;
81089713;1;
81089721;1;
81089730;1;
81089748;1;
81089756;1;
81089764;1;
81089772;1;
81089801;1;
81089810;1;
81089828;1;
81089836;1;
81089852;2;2020-02-05T23:00:00Z
81089877;1;
81089885;1;
81089908;1;
81089916;1;
81089924;1;
81089949;1;
81089965;1;
81089973;3;
81089981;1;
81089990;1;
81090002;1;
81090019;1;
81090027;1;
81090035;1;
81090051;1;
81090060;1;
81090078;1;
81090086;1;
81090094;1;
81090109;1;
81090117;1;
81090125;1;
81090141;1;
81090150;1;
81090168;1;
81090176;1;
81090184;1;
81090192;1;
81090205;1;
81090213;1;
81090221;1;
81090230;1;
81090248;1;
81090256;1;
81090264;1;
81090272;1;
81090289;1;
81090297;1;
81090301;1;
81090310;1;
81090336;3;
81090344;2;2020-02-04T23:00:00Z
81090352;1;
81090369;1;
81090377;1;
81090385;1;
81090393;1;
81090408;1;
81090416;1;
81090424;1;
81090432;1;
81090449;1;
81090457;1;
81090473;1;
81090481;1;
81090490;1;
81090504;1;
81090512;1;
81090537;1;
81090545;1;
81090553;1;
81090561;1;
81090570;1;
81090588;1;
81090607;1;
81090615;1;
81090623;1;
81090640;1;
81090658;1;
81090666;1;
81090682;1;
81090699;2;2020-01-14T23:00:00Z
81090703;1;
81090711;1;
81090720;1;
81090738;3;
81090754;1;
81090762;1;
81090779;1;
81090787;1;
81090795;1;
81090800;1;
81090818;1;
81090826;1;
81090834;1;
81090842;1;
81090859;1;
81090867;1;
81090875;1;
81090883;1;
81090891;1;
81090906;1;
81090914;1;
81090922;1;
81090939;1;
81090947;1;
81090955;1;
81090963;3;
81090971;1;
81090980;1;
81090998;1;
81091005;1;
81091013;1;
81091056;1;
81091064;1;
81091072;1;
81091089;1;
81091097;1;
81091101;1;
81091110;1;
81091128;1;
81091136;1;
81091144;1;
81091152;1;
81091177;1;
81091185;1;
81091193;1;
81091208;1;
81091216;1;
81091224;1;
81091232;1;
81091249;1;
81091257;1;
81091281;1;
81091290;1;
81091304;1;
81091312;1;
81091329;1;
81091337;1;
81091345;1;
81091353;1;
81091361;1;
81091370;1;
81091388;1;
81091396;1;
81091407;1;
81091415;1;
81091423;1;
81091431;1;
81091440;1;
81091458;1;
81091466;1;
81091474;1;
81091482;1;
81091499;1;
81091503;1;
81091511;1;
81091520;1;
81091538;1;
81091546;1;
81091562;1;
81091579;1;
81091587;1;
81091595;1;
81091600;1;
81091618;3;
81091626;1;
81091634;1;
81091642;1;
81091659;1;
81091667;1;
81091675;1;
81091683;1;
81091691;1;
81091706;1;
81091714;1;
81091722;1;
81091739;1;
81091755;2;2019-11-26T23:00:00Z
81091763;1;
81091771;1;
81091780;1;
81091798;1;
81091802;1;
81091827;1;
81091835;3;
81091843;1;
81091851;1;
81091860;1;
81091878;1;
81091886;1;
81091894;1;
81091909;1;
81091925;1;
81091941;2;2019-12-29T23:00:00Z
81091950;1;
81091976;1;
81091984;1;
81091992;1;
81092008;1;
81092016;3;
81092024;1;
81092032;1;
81092049;1;
81092065;1;
81092073;1;
81092081;1;
81092090;1;
81092104;1;
81092129;1;
81092137;1;
81092145;2;2020-02-05T23:00:00Z
81092161;1;
81092170;1;
81092188;1;
81092196;1;
81092207;1;
81092215;1;
81092223;1;
81092240;1;
81092266;1;
81092274;2;2019-12-19T23:00:00Z
81092299;1;
81092303;1;
81092311;1;
81092320;1;
81092338;1;
81092346;1;
81092354;1;
81092387;1;
81092395;1;
81092400;1;
81092418;1;
81092426;1;
81092434;1;
81092442;1;
81092459;1;
81092467;1;
81092483;1;
81092491;1;
81092506;1;
81092514;1;
81092522;1;
81092539;1;
81092547;1;
81092555;1;
81092563;1;
81092571;2;2020-01-26T23:00:00Z
81092580;1;
81092602;3;
81092619;1;
81092627;1;
81092635;1;
81092651;1;
81092660;1;
81092678;1;
81092686;1;
81092709;1;
81092717;1;
81092725;1;
81092733;1;
81092741;1;
81092768;1;
81092776;1;
81092784;1;
81092792;1;
81092805;1;
81092813;1;
81092821;1;
81092830;1;
81092848;1;
81092856;1;
81092864;1;
81092872;1;
81092889;1;
81092897;1;
81092910;1;
81092928;1;
81092936;1;
81092944;1;
81092952;1;
81092969;1;
81092977;1;
81092985;1;
81093003;1;
81093011;1;
81093020;1;
81093038;1;
81093046;1;
81093054;1;
81093062;1;
81093087;1;
81093095;1;
81093100;1;
81093118;1;
81093126;2;2020-01-02T23:00:00Z
81093134;1;
81093167;1;
81093175;1;
81093183;1;
81093191;2;2020-01-06T23:00:00Z
81093206;3;
81093214;1;
81093222;1;
81093239;2;2020-01-29T23:00:00Z
81093247;1;
81093255;1;
81093263;1;
81093271;1;
81093280;1;
81093302;1;
81093327;1;
81093335;1;
81093343;1;
81093351;1;
81093360;1;
81093378;1;
81093386;1;
81093417;1;
81093425;1;
81093433;1;
81093468;1;
81093476;1;
81093484;1;
81093492;1;
81093505;1;
81093513;1;
81093521;1;
81093530;1;
81093548;1;
81093556;1;
81093564;1;
81093572;1;
81093589;1;
81093597;2;2020-01-02T23:00:00Z
81093601;1;
81093610;1;
81093628;1;
81093636;1;
81093644;1;
81093652;1;
81093669;1;
81093677;3;
81093685;1;
81093693;1;
81093708;1;
81093716;1;
81093724;1;
81093732;1;
81093749;1;
81093757;1;
81093765;1;
81093781;1;
81093790;1;
81093812;1;
81093829;1;
81093837;3;
81093845;1;
81093853;1;
81093861;1;
81093870;1;
81093888;1;
81093896;1;
81093907;1;
81093915;1;
81093923;1;
81093931;1;
81093940;1;
81093958;1;
81093966;1;
81093974;1;
81093982;1;
81093999;1;
81094006;1;
81094014;3;
81094022;1;
81094039;1;
81094055;1;
81094063;1;
81094071;1;
81094080;1;
81094098;1;
81094102;3;
81094119;1;
81094127;1;
81094135;1;
81094143;1;
81094151;1;
81094160;1;
81094178;1;
81094186;1;
81094194;1;
81094209;1;
81094217;1;
81094225;1;
81094233;1;
81094241;1;
81094250;1;
81094268;1;
81094276;1;
81094284;1;
81094305;1;
81094313;1;
81094321;1;
81094330;1;
81094348;1;
81094356;1;
81094364;1;
81094389;1;
81094397;1;
81094401;1;
81094410;1;
81094428;1;
81094436;1;
81094469;1;
81094477;1;
81094485;1;
81094493;1;
81094508;1;
81094516;2;2019-12-18T23:00:00Z
81094524;1;
81094532;1;
81094549;1;
81094557;1;
81094565;1;
81094573;1;
81094581;1;
81094590;1;
81094604;1;
81094612;1;
81094637;1;
81094653;1;
81094661;1;
81094670;1;
81094688;1;
81094696;1;
81094707;1;
81094715;1;
81094723;1;
81094731;1;
81094740;1;
81094758;1;
81094766;1;
81094774;1;
81094782;1;
81094799;1;
81094803;1;
81094811;3;
81094820;1;
81094838;2;2019-12-18T23:00:00Z
81094846;1;
81094854;1;
81094862;1;
81094879;1;
81094887;1;
81094895;1;
81094900;1;
81094918;1;
81094926;1;
81094934;1;
81094942;1;
81094959;1;
81094967;1;
81094975;1;
81094983;1;
81094991;1;
81095017;1;
81095025;1;
81095033;1;
81095041;1;
81095050;1;
81095068;1;
81095076;1;
81095084;1;
81095092;1;
81095105;2;2019-12-23T23:00:00Z
81095113;1;
81095121;1;
81095130;1;
81095148;1;
81095156;1;
81095164;1;
81095172;1;
81095189;1;
81095197;1;
81095201;1;
81095210;1;
81095228;1;
81095236;3;
81095244;1;
81095252;1;
81095269;1;
81095277;1;
81095285;1;
81095293;1;
81095308;1;
81095316;1;
81095324;1;
81095332;1;
81095349;1;
81095373;1;
81095381;1;
81095390;2;2020-03-01T23:00:00Z
81095404;1;
81095412;1;
81095429;1;
81095437;1;
81095445;1;
81095453;1;
81095461;1;
81095470;1;
81095488;1;
81095507;1;
81095515;1;
81095523;1;
81095540;1;
81095558;1;
81095566;1;
81095574;1;
81095582;1;
81095599;1;
81095603;2;2019-10-29T23:00:00Z
81095611;1;
81095620;1;
81095638;1;
81095646;3;
81095662;1;
81095679;1;
81095687;1;
81095695;1;
81095700;1;
81095718;1;
81095726;1;
81095734;1;
81095742;1;
81095759;1;
81095767;1;
81095775;1;
81095783;1;
81095791;1;
81095806;1;
81095814;1;
81095822;1;
81095839;1;
81095847;1;
81095855;1;
81095863;1;
81095871;1;
81095880;1;
81095898;1;
81095902;2;2020-03-03T23:00:00Z
81095919;1;
81095927;1;
81095935;1;
81095943;1;
81095951;1;
81095960;1;
81095978;1;
81095986;1;
81095994;1;
81096001;1;
81096010;1;
81096028;1;
81096036;1;
81096044;2;2019-06-30T22:00:00Z
81096052;1;
81096069;1;
81096077;1;
81096085;1;
81096093;1;
81096108;1;
81096116;1;
81096124;1;
81096132;1;
81096149;1;
81096157;1;
81096165;1;
81096173;1;
81096181;1;
81096190;1;
81096204;1;
81096212;1;
81096229;1;
81096237;1;
81096245;1;
81096261;1;
81096270;1;
81096296;1;
81096307;1;
81096315;1;
81096323;1;
81096340;1;
81096366;1;
81096374;1;
81096399;1;
81096411;1;
81096420;1;
81096438;1;
81096446;1;
81096454;1;
81096462;1;
81096479;1;
81096487;1;
81096495;1;
81096500;1;
81096518;1;
81096526;1;
81096534;1;
81096542;1;
81096559;1;
81096567;1;
81096575;1;
81096583;1;
81096606;1;
81096614;1;
81096622;2;2019-11-13T23:00:00Z
81096639;1;
81096647;1;
81096655;1;
81096663;1;
81096671;1;
81096680;1;
81096698;1;
81096702;1;
81096727;1;
81096751;1;
81096760;1;
81096778;1;
81096786;1;
81096794;1;
81096809;1;
81096817;1;
81096825;1;
81096833;1;
81096841;1;
81096850;1;
81096868;1;
81096892;1;
81096913;1;
81096921;2;2020-01-27T23:00:00Z
81096930;3;
81096948;1;
81096956;1;
81096964;1;
81096972;1;
81096997;1;
81097004;1;
81097012;1;
81097029;1;
81097037;1;
81097053;1;
81097061;1;
81097070;1;
81097088;1;
81097096;1;
81097107;1;
81097115;1;
81097123;1;
81097131;1;
81097140;1;
81097166;1;
81097174;1;
81097182;1;
81097199;1;
81097203;1;
81097211;1;
81097238;1;
81097246;1;
81097254;1;
81097262;1;
81097279;1;
81097295;1;
81097300;1;
81097318;1;
81097334;1;
81097342;1;
81097359;1;
81097367;1;
81097375;1;
81097383;1;
81097391;1;
81097414;1;
81097422;1;
81097439;1;
81097447;1;
81097455;1;
81097463;1;
81097471;1;
81097498;1;
81097519;1;
81097527;1;
81097535;1;
81097543;1;
81097551;1;
81097586;1;
81097594;1;
81097609;1;
81097617;1;
81097625;1;
81097633;1;
81097641;1;
81097650;1;
81097668;1;
81097684;1;
81097692;1;
81097705;1;
81097713;1;
81097721;1;
81097730;1;
81097748;1;
81097756;1;
81097764;1;
81097772;1;
81097789;1;
81097797;1;
81097801;1;
81097810;1;
81097828;1;
81097836;1;
81097844;1;
81097852;1;
81097869;1;
81097877;1;
81097885;1;
81097908;1;
81097932;1;
81097949;1;
81097957;1;
81097965;1;
81097981;1;
81097990;1;
81098007;1;
81098015;1;
81098023;1;
81098031;1;
81098040;1;
81098058;1;
81098066;1;
81098082;1;
81098099;3;
81098111;1;
81098120;1;
81098138;1;
81098146;1;
81098162;1;
81098179;1;
81098187;1;
81098195;1;
81098200;1;
81098218;1;
81098226;1;
81098234;1;
81098242;1;
81098259;1;
81098267;1;
81098275;1;
81098291;1;
81098306;1;
81098314;1;
81098322;3;
81098347;1;
81098355;1;
81098363;1;
81098371;1;
81098380;1;
81098398;1;
81098402;1;
81098419;1;
81098427;1;
81098435;1;
81098443;1;
81098451;1;
81098460;1;
81098478;1;
81098486;1;
81098494;1;
81098509;1;
81098517;1;
81098525;1;
81098533;1;
81098541;3;
81098550;1;
81098568;2;2019-09-25T22:00:00Z
81098576;1;
81098584;2;2019-10-23T22:00:00Z
81098592;1;
81098605;1;
81098613;1;
81098630;1;
81098648;1;
81098656;1;
81098664;1;
81098672;1;
81098697;1;
81098701;1;
81098710;1;
81098728;1;
81098736;1;
81098752;1;
81098777;1;
81098785;1;
81098793;1;
81098808;2;2020-01-06T23:00:00Z
81098816;1;
81098824;1;
81098832;1;
81098849;1;
81098857;1;
81098865;1;
81098873;1;
81098890;1;
81098904;1;
81098912;1;
81098937;1;
81098953;1;
81098961;1;
81098970;1;
81098988;1;
81098996;1;
81099000;1;
81099018;1;
81099026;1;
81099034;1;
81099042;1;
81099059;1;
81099067;1;
81099075;1;
81099083;1;
81099091;1;
81099106;1;
81099114;1;
81099122;1;
81099139;1;
81099147;1;
81099155;1;
81099163;1;
81099180;1;
81099198;1;
81099202;1;
81099219;1;
81099227;1;
81099235;1;
81099243;1;
